manufacturer,series,part_number,digikey_pn,capacitance_uF,voltage_V,tolerance,esr_ohm,tan_delta,lifetime_raw,lifetime_hours,lifetime_temp_C,op_temp_raw,op_temp_min_C,op_temp_max_C,ripple_120hz_A,ripple_hf_A,lead_spacing_mm,diameter_mm,height_mm,mounting,package,aec_q200,rohs,datasheet_url
TDK,B43654,B43654A5477M067,495-B43654A5477M067-ND,470.0,450,±20%,0.22,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.23,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/20/30/db/aec/b43654.pdf
TDK,B43545,B43545A6477M060,495-B43545A6477M060-ND,470.0,500,±20%,0.18,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,2.64,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43545.pdf
TDK,B43548,B43548A6477M067,495-B43548A6477M067-ND,470.0,500,±20%,0.15,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43548.pdf
TDK,B43642,B43642A6477M060,495-B43642A6477M060-ND,470.0,500,±20%,0.28,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.28,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43642.pdf
TDK,B43644,B43644J6477M000,B43644J6477M000-ND,470.0,500,±20%,0.18,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,2.24,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644J6477M060,495-B43644J6477M060-ND,470.0,500,±20%,0.18,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,2.24,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43649,B43649A6477M050,495-B43649A6477M050-ND,470.0,500,±20%,0.17,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.09,,10.0,30.0,62.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/b43649.pdf
TDK,B43649,B43649A6477M057,495-B43649A6477M057-ND,470.0,500,±20%,0.17,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.09,,10.0,30.0,62.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/b43649.pdf
TDK,B43655,B43655A0497M157,495-B43655A0497M157-ND,490.0,475,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.17,,10.0,,52.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43655.pdf
TDK,B43658,B43658A0497M050,495-B43658A0497M050-ND,490.0,475,±20%,0.37,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.81,,10.0,30.0,42.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/b43658.pdf
TDK,B43658,B43658A5517M057,495-B43658A5517M057-ND,510.0,450,±20%,0.29,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.6,,10.0,35.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43658.pdf
TDK,B43657,B43657A5537M057,495-B43657A5537M057-ND,530.0,450,±20%,0.22,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.52,,10.0,25.4,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43657.pdf
TDK,B43655,B43655A0557M157,495-B43655A0557M157-ND,550.0,475,±20%,0.16,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.39,,10.0,,57.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43655.pdf
TDK,B43641,B43641A0567M050,495-B43641A0567M050-ND,560.0,420,±20%,0.22,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.06,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43641.pdf
TDK,B43641,B43641A0567M057,495-B43641A0567M057-ND,560.0,420,±20%,0.22,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.06,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43641.pdf?ref_disty=digikey
TDK,B43544,B43544E5567M000,495-B43544E5567M000-ND,560.0,450,±20%,0.18,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,3.21,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com.cn/inf/20/30/db/aec/B43544.pdf
TDK,B43548,B43548A5567M060,495-B43548A5567M060-ND,560.0,450,±20%,0.14,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,3.82,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43548.pdf?ref_disty=digikey
TDK,B43640,B43640A5567M000,B43640A5567M000-ND,560.0,450,±20%,0.18,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.31,,10.0,,,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640B5567M000,495-7493-ND,560.0,450,±20%,0.3553,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,,,10.0,,,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640F5567M000,495-B43640F5567M000-ND,560.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.03,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640F5567M060,495-B43640F5567M060-ND,560.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.03,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43641,B43641A5567M050,495-B43641A5567M050-ND,560.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.17,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43641.pdf
TDK,B43641,B43641A5567M057,495-B43641A5567M057-ND,560.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.17,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43641.pdf
TDK,B43642,B43642A5567M000,495-7505-ND,560.0,450,±20%,0.15,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.64,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43642.pdf?ref_disty=digikey
TDK,B43642,B43642A5567M060,495-B43642A5567M060-ND,560.0,450,±20%,0.15,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.64,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43642.pdf
TDK,B43642,B43642A5567M067,495-B43642A5567M067-ND,560.0,450,±20%,0.15,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.64,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43642.pdf
TDK,B43643,B43643A5567M057,495-B43643A5567M057-ND,560.0,450,±20%,0.2,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.19,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643B5567M050,495-B43643B5567M050-ND,560.0,450,±20%,0.21,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.98,,10.0,35.0,42.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643B5567M057,495-B43643B5567M057-ND,560.0,450,±20%,0.21,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.98,,10.0,35.0,42.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43644,B43644A5567M000,495-7508-ND,560.0,450,±20%,0.19,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.4,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644A5567M067,495-B43644A5567M067-ND,560.0,450,±20%,0.19,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.4,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,
TDK,B43644,B43644E5567M000,B43644E5567M000-ND,560.0,450,±20%,0.2,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.34,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644E5567M067,495-B43644E5567M067-ND,560.0,450,±20%,0.2,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.34,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43644.pdf
TDK,B43647,B43647A5567M050,495-B43647A5567M050-ND,560.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.08,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43647.pdf
TDK,B43647,B43647A5567M057,495-B43647A5567M057-ND,560.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.08,,10.0,30.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43647.pdf?ref_disty=digikey
TDK,B43647,B43647B5567M050,495-B43647B5567M050-ND,560.0,450,±20%,0.21,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,1.85,,10.0,35.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43647.pdf
TDK,B43649,B43649A5567M050,495-B43649A5567M050-ND,560.0,450,±20%,0.19,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.29,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/b43649.pdf
TDK,B43652,B43652A5567M050,495-B43652A5567M050-ND,560.0,450,±20%,0.19,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.54,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",True,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/b43652.pdf
TDK,B43656,B43656A5567M057,495-B43656A5567M057-ND,560.0,450,±20%,0.18,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,3.41,,10.0,30.0,52.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43656.pdf
TDK,B43656,B43656A5567M157,495-B43656A5567M157-ND,560.0,450,±20%,0.18,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,3.41,,10.0,30.0,50.5,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43656.pdf
TDK,B43656,B43656B5567M057,495-B43656B5567M057-ND,560.0,450,±20%,0.18,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,3.3,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43656.pdf
TDK,B43657,B43657A5567M057,495-B43657A5567M057-ND,560.0,450,±20%,0.22,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.07,,10.0,30.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43657.pdf
TDK,B43657,B43657D0567M057,495-B43657D0567M057-ND,560.0,475,±20%,0.3,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.12,,10.0,30.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43657.pdf
TDK,B43659,B43659A0567M057,495-B43659A0567M057-ND,560.0,475,±20%,0.28,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.37,,10.0,25.4,62.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43659.pdf
TDK,B43642,B43642A6567M060,495-B43642A6567M060-ND,560.0,500,±20%,0.23,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.59,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43642.pdf
TDK,B43649,B43649A6567M057,495-B43649A6567M057-ND,560.0,500,±20%,0.15,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.19,,10.0,35.0,57.5,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/b43649.pdf
TDK,B43657,B43657C6587M057,495-B43657C6587M057-ND,580.0,500,±20%,0.17,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.3,,10.0,30.0,62.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43657.pdf
TDK,B43658,B43658A6587M057,495-B43658A6587M057-ND,580.0,500,±20%,0.17,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.31,,10.0,30.0,62.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43658.pdf
TDK,B43658,B43658A5607M057,495-B43658A5607M057-ND,600.0,450,±20%,0.23,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.34,,10.0,25.4,62.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/b43658.pdf
TDK,B43645,B43645A0617M057,495-B43645A0617M057-ND,610.0,475,±20%,0.16,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,2.33,,10.0,30.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43645.pdf
TDK,B43655,B43655A0617M157,495-B43655A0617M157-ND,610.0,475,±20%,0.15,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.47,,10.0,,47.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43655.pdf
TDK,B43659,B43659A5647M057,495-B43659A5647M057-ND,640.0,450,±20%,0.2,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.52,,10.0,25.4,62.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43659.pdf
TDK,B43658,B43658A5657M057,495-B43658A5657M057-ND,650.0,450,±20%,0.22,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.15,,10.0,30.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/b43658.pdf
TDK,B43641,B43641B0687M057,495-B43641B0687M057-ND,680.0,420,±20%,0.19,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.14,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43641.pdf
TDK,B43545,B43545A5687M060,495-B43545A5687M060-ND,680.0,450,±20%,0.14,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,3.56,,10.0,35.0,72.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43545.pdf
TDK,B43547,B43547A5687M067,495-B43547A5687M067-ND,680.0,450,±20%,0.11,0.15,8000 Hrs @ 105°C,8000,105,-40°C ~ 105°C,-40,105,3.66,,10.0,35.0,72.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43547.pdf
TDK,B43640,B43640E5687M000,495-B43640E5687M000-ND,680.0,450,±20%,0.17,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.35,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43640,B43640E5687M060,495-B43640E5687M060-ND,680.0,450,±20%,0.17,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.35,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43640.pdf
TDK,B43641,B43641A5687M057,495-B43641A5687M057-ND,680.0,450,±20%,0.17,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.54,,10.0,30.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43641.pdf?ref_disty=digikey
TDK,B43641,B43641B5687M057,495-B43641B5687M057-ND,680.0,450,±20%,0.18,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.28,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43641.pdf
TDK,B43642,B43642A5687M000,495-77498-ND,680.0,450,±20%,0.12,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,3.03,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43642.pdf?ref_disty=digikey
TDK,B43642,B43642A5687M060,495-B43642A5687M060-ND,680.0,450,±20%,0.12,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,3.03,,10.0,35.0,52.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43642.pdf
TDK,B43643,B43643A5687M050,495-B43643A5687M050-ND,680.0,450,±20%,0.17,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.3,,10.0,35.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43643,B43643A5687M057,495-B43643A5687M057-ND,680.0,450,±20%,0.17,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.3,,10.0,35.0,47.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43643.pdf?ref_disty=digikey
TDK,B43644,B43644A5687M000,495-7499-ND,680.0,450,±20%,0.16,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.77,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644A5687M007,495-B43644A5687M007-ND,680.0,450,±20%,0.16,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.77,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/B43644.pdf?ref_disty=digikey
TDK,B43644,B43644A5687M067,495-B43644A5687M067-ND,680.0,450,±20%,0.16,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.77,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43644.pdf
TDK,B43645,B43645A5687M057,495-B43645A5687M057-ND,680.0,450,±20%,0.17,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,2.41,,10.0,30.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43645.pdf
TDK,B43647,B43647B5687M057,495-B43647B5687M057-ND,680.0,450,±20%,0.18,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,2.15,,10.0,35.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43647.pdf
TDK,B43652,B43652A5687M050,495-B43652A5687M050-ND,680.0,450,±20%,0.16,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.83,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",True,True,https://www.tdk-electronics.tdk.com/inf/20/30/db/aec/b43652.pdf
TDK,B43654,B43654A5687M060,495-B43654A5687M060-ND,680.0,450,±20%,0.16,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,2.75,,10.0,35.0,57.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/20/30/db/aec/b43654.pdf
TDK,B43656,B43656A5687M057,495-B43656A5687M057-ND,680.0,450,±20%,0.15,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,3.79,,10.0,35.0,47.0,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43656.pdf
TDK,B43661,B43661A0687M057,495-B43661A0687M057-ND,680.0,475,±20%,0.2926,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,2.46,,10.0,25.4,67.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43661.pdf
TDK,B43649,B43649A6687M057,495-B43649A6687M057-ND,680.0,500,±20%,0.12,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,2.54,,10.0,35.0,62.5,Through Hole,"Radial, Can - Snap-In",True,True,https://product.tdk.cn/system/files/dam/doc/product/capacitor/aluminum-electrolytic/large/data_sheet/b43649.pdf
TDK,B43659,B43659A0697M057,495-B43659A0697M057-ND,690.0,475,±20%,0.24,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,2.38,,10.0,30.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43659.pdf
TDK,B43658,B43658G0707M057,495-B43658G0707M057-ND,700.0,420,±20%,0.21,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.95,,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://product.tdk.com/system/files/dam/doc/product/capacitor/aluminum-electrolytic/snap-in/data_sheet/20/30/db/aec/b43658.pdf
